# trial1, trial2, trial3, trial4, trial 5
2.000000000000000000e+00,4.000000000000000000e+00,3.030101879467758108e-01,-6.865540628041444382e-02,1.000000000000000000e+00
1.000000000000000000e+00,6.000000000000000000e+00,3.551313613344183606e-01,5.826399763406385768e-01,1.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,3.027103995056369401e-01,3.163606964497135410e-01,1.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,1.356467448686393684e-01,-1.644551181604832473e-03,0.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,7.568464846008992053e-01,-1.618294984585641361e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.346801463587087300e-01,1.249916125100071440e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+00,2.954275886540536078e-01,1.040024353197281787e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00,6.274495339727389487e-01,-2.035321490279197398e+00,0.000000000000000000e+00
5.000000000000000000e+00,5.000000000000000000e+00,1.692712875822713903e-01,4.006816003049979424e-01,0.000000000000000000e+00
2.000000000000000000e+00,4.000000000000000000e+00,7.701274584284494296e-01,-1.105882467796826862e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,2.659805082982628077e-01,-1.322608451611023250e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,3.260268814836593254e-01,2.793057515441280114e-02,0.000000000000000000e+00
1.000000000000000000e+00,6.000000000000000000e+00,4.922115154685022809e-01,-1.042639577433792430e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e+00,1.838535339920664979e-01,7.941577610604403370e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,7.942577395977297172e-01,-1.300687531805647390e-01,0.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,9.457499296180793547e-01,-6.646082142078975075e-01,0.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,7.769622640025586335e-01,-1.423635895204190316e+00,1.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,6.538872029918079143e-01,-8.659338352128689853e-02,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,8.702212609578576785e-01,1.422705200636251943e+00,1.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,1.770617258525017945e-01,-1.309731583793940946e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,4.586985474284035469e-01,-3.252570002960417095e-01,0.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,3.062791671027892404e-01,1.154495899827345573e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,9.441002434039429403e-01,4.522276312856211566e-01,1.000000000000000000e+00
3.000000000000000000e+00,2.000000000000000000e+00,6.899395865577662157e-01,-1.750040841079515186e+00,0.000000000000000000e+00
4.000000000000000000e+00,3.000000000000000000e+00,2.342270905801175918e-01,8.816824622022779723e-01,0.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,9.858303065413626110e-01,8.207361597566875666e-01,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,3.951390807636920854e-01,1.666109931074850892e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,9.663387615079297444e-01,-2.355584598748217406e-01,0.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,9.497561735845432285e-01,-4.588333465803103306e-01,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,4.891777073194676362e-01,-1.867329105034721271e-01,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,7.340594358310960077e-01,3.923291960720761695e-01,0.000000000000000000e+00
1.000000000000000000e+00,6.000000000000000000e+00,8.512160565085349351e-01,-2.259376720819272766e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+00,5.036964852779316493e-01,2.104472504891404139e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,1.210961942776933586e-01,-3.487146431146107006e-01,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,6.817350975960503323e-01,1.362387623207921727e+00,1.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+00,3.129638315732630183e-01,9.074413179102843729e-01,1.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,9.495155496026848052e-01,2.114178070690949096e-01,0.000000000000000000e+00
5.000000000000000000e+00,3.000000000000000000e+00,1.294557494284964694e-01,-1.631073441789312239e+00,0.000000000000000000e+00
5.000000000000000000e+00,4.000000000000000000e+00,9.381856316297265685e-02,-1.484946808569512777e+00,1.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,6.474412961116846610e-01,5.451676552962296807e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,3.908839089556923607e-01,3.685723496555579626e-01,0.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,3.513673662169473078e-01,-4.185566401774448719e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,3.489433870706644125e-01,-9.157218256705424997e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,4.243850096585055631e-02,4.931044239502892501e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,7.755666873218663993e-01,-4.348308847271060984e-02,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,6.798264591545843949e-02,-1.336632189862669851e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,2.251650116539957169e-01,-3.443156947393551937e-01,0.000000000000000000e+00
4.000000000000000000e+00,6.000000000000000000e+00,9.458551616891968106e-01,1.847124536832555730e+00,1.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,4.992122441324375881e-02,-4.147237047051576253e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.670878145739782772e-01,-4.162553992755714805e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,3.718702622308028838e-01,-5.624362810853870132e-01,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,5.446393132295239692e-01,-6.034726471853373297e-01,0.000000000000000000e+00
5.000000000000000000e+00,2.000000000000000000e+00,4.044838974508022655e-01,-8.985834881995655721e-01,1.000000000000000000e+00
1.000000000000000000e+00,6.000000000000000000e+00,9.307686656139178005e-01,6.516558059405433978e-01,0.000000000000000000e+00
4.000000000000000000e+00,3.000000000000000000e+00,9.206240060393298119e-01,3.859699478099600234e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,7.007861889508781861e-01,-1.054826384455464172e+00,1.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,3.447653871878106902e-01,-7.247948940124079309e-01,0.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,4.521428380319696405e-01,3.201231402012568727e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.612878181573589309e-01,-2.725384442689944842e-01,1.000000000000000000e+00
3.000000000000000000e+00,6.000000000000000000e+00,1.810063753924047170e-01,-4.814929281983200138e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.598225466457728672e-01,-3.809094067002710138e-01,0.000000000000000000e+00
2.000000000000000000e+00,4.000000000000000000e+00,3.131815791273984129e-02,-7.265157495047944725e-01,0.000000000000000000e+00
3.000000000000000000e+00,4.000000000000000000e+00,8.612895259798750702e-01,-1.505786940428171239e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,3.521281057746928900e-01,-8.600747314293538670e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,4.866104466796865591e-01,1.397354130093751090e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.000000000000000000e+00,2.175603187786812054e-02,3.153663258905109679e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,8.969126118213467391e-01,-6.108981194248720437e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.311503523364781820e-01,-7.314011236559034845e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,2.789615858208298604e-01,-1.467440822483206508e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,8.248270278862446236e-02,4.679282550226209203e-01,1.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,7.135970825752989688e-01,-7.440771478384724733e-03,0.000000000000000000e+00
3.000000000000000000e+00,3.000000000000000000e+00,4.805648813592210411e-01,5.714562605788359173e-01,0.000000000000000000e+00
4.000000000000000000e+00,2.000000000000000000e+00,8.986602116633790605e-02,1.535076306648219258e-01,0.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,5.036835987538883508e-01,1.051245794456127314e+00,0.000000000000000000e+00
5.000000000000000000e+00,3.000000000000000000e+00,8.588771173550792115e-01,-1.275819661073348099e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,1.234875754674239490e-01,1.209309224428348761e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.000000000000000000e+00,6.240848243394436778e-01,-1.281972074226955138e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,3.672981104207597713e-01,-1.138798498227729938e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.158393937826567521e-01,3.971901903316107374e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,4.227320867305990326e-01,-6.620794516057014745e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+00,7.472826257114481008e-01,-5.612062705297669873e-02,0.000000000000000000e+00
1.000000000000000000e+00,6.000000000000000000e+00,3.223318969812056789e-01,2.455163223178596699e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,6.888563786882596629e-01,9.446840085080930871e-01,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,6.745818374646711524e-01,-2.272026227175335311e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,2.031512332065901205e-01,-5.595533186494469069e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.000000000000000000e+00,2.256959177596407073e-01,8.794462948242294520e-02,0.000000000000000000e+00
4.000000000000000000e+00,6.000000000000000000e+00,1.074908747268077391e-01,-2.394302848799584105e+00,1.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+00,3.664803860410950076e-01,-1.631665774969088156e+00,0.000000000000000000e+00
3.000000000000000000e+00,4.000000000000000000e+00,9.907721308347450240e-01,-1.636272486695041994e+00,0.000000000000000000e+00
4.000000000000000000e+00,6.000000000000000000e+00,3.110878326051017551e-01,-2.406336418060401813e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,5.939869673916631232e-01,1.849471017543899976e+00,0.000000000000000000e+00
3.000000000000000000e+00,6.000000000000000000e+00,4.646727026986722242e-01,9.679523250460613237e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+00,9.890843095522372508e-01,4.160871856862363161e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,4.139699854373541932e-01,8.621205847692672286e-01,0.000000000000000000e+00
5.000000000000000000e+00,5.000000000000000000e+00,3.351254427028216298e-03,-4.834066140176279114e-01,1.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,5.195316923060633307e-02,9.746883590217452209e-01,1.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00,2.419070174127391226e-01,8.129648364688001061e-02,0.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,4.983432738558155606e-01,-4.166046492444885896e-01,1.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,1.827916268414421230e-01,-2.037880989263298748e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,7.177636938803638733e-01,1.089127747464643248e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,2.196483354357823270e-01,-2.117483734475464063e-01,0.000000000000000000e+00
4.000000000000000000e+00,5.000000000000000000e+00,9.124465665271536130e-01,1.171137136993765093e+00,0.000000000000000000e+00
5.000000000000000000e+00,6.000000000000000000e+00,7.626980384265692470e-01,-6.639110407930740032e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,9.448974988117535556e-01,-9.104884182998561615e-01,1.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,9.138480843727139202e-01,3.090134700661056888e-01,0.000000000000000000e+00
1.000000000000000000e+00,6.000000000000000000e+00,7.646922674171086065e-02,1.328087680455098507e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00,7.142501497019806411e-01,1.004641807975880541e+00,1.000000000000000000e+00
3.000000000000000000e+00,6.000000000000000000e+00,1.771145303747558852e-01,-1.231358718711459410e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,6.386827765947098445e-01,-2.103611372549124336e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,8.079699344430646413e-03,-1.028715244351436908e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,5.845675776131219470e-01,-1.031430308485510094e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,4.787843661815883722e-01,-3.217316174696009945e-01,0.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,3.412122720974255508e-01,-1.099176552773034388e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,8.577411180549336933e-01,1.410942979423640775e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.000000000000000000e+00,5.507389071263013580e-01,-7.941905162501250448e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,2.232635267300205895e-01,-2.200408696041846190e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,5.997182053358615095e-01,-2.536820391366746419e-01,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,2.088295404046913717e-02,3.072788823286983773e-01,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,6.550345148106625492e-01,1.290158853818261120e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,3.856337591948360011e-01,2.432956615164512115e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,6.281243359200997523e-01,1.085784054160312817e-01,1.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,7.052126010392512079e-01,-5.376159094186121479e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,7.982597620528465443e-01,-3.121061124961161531e-02,0.000000000000000000e+00
4.000000000000000000e+00,3.000000000000000000e+00,6.947116941422895042e-01,3.367637362081132152e-02,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,2.692569534358021377e-01,-3.158124708766641975e-01,1.000000000000000000e+00
3.000000000000000000e+00,4.000000000000000000e+00,6.158838418468755016e-01,-2.047827977503649866e+00,0.000000000000000000e+00
3.000000000000000000e+00,6.000000000000000000e+00,2.873318266054415426e-01,5.949781159479317072e-02,1.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,2.887233750479931693e-01,-2.334810931592244954e-01,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,9.441624585273852288e-01,-9.954005593916779304e-01,0.000000000000000000e+00
3.000000000000000000e+00,6.000000000000000000e+00,9.136861622701403229e-01,-1.480408320884513351e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,9.059558598127354090e-01,1.730834557220496395e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,8.197634248359952913e-02,1.897549545987456510e+00,0.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,1.972323946790394134e-01,1.090179531011955527e+00,1.000000000000000000e+00
4.000000000000000000e+00,2.000000000000000000e+00,3.947664210481544034e-01,-4.557223513843426665e-02,1.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,4.448610937069314986e-01,7.031550547157239262e-02,0.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,2.372081564025344536e-01,1.297385083432147646e+00,0.000000000000000000e+00
5.000000000000000000e+00,6.000000000000000000e+00,5.809871099953952678e-01,-1.151466893180328688e+00,1.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,2.240988109623425206e-01,-3.353170174408550142e-01,0.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,9.468559822614379673e-01,-4.881137919516423396e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00,7.938554659350516296e-02,4.445788892985292895e-01,0.000000000000000000e+00
6.000000000000000000e+00,2.000000000000000000e+00,6.175055619597681345e-01,3.294084308349932155e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,4.945958347689199952e-01,1.623411047486725156e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,4.901789647154067842e-01,-1.209868251262079530e+00,0.000000000000000000e+00
3.000000000000000000e+00,4.000000000000000000e+00,4.981038097990374558e-01,7.087057550260987826e-01,0.000000000000000000e+00
3.000000000000000000e+00,4.000000000000000000e+00,7.829882364593304667e-01,1.632251417773089575e-02,0.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,1.325054834442406237e-01,1.761631822975156414e+00,1.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,3.683779454478089965e-01,-2.062345383059484838e-01,1.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,2.129047090298041844e-02,-1.675581297527485580e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,7.699355693934930578e-01,-1.465992303653151745e-02,0.000000000000000000e+00
3.000000000000000000e+00,3.000000000000000000e+00,3.503825534375810680e-01,1.713550901288165562e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,8.996611520517838745e-02,-1.745096546459055098e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,4.603169894693532882e-01,1.322849380788721829e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,5.327575632790330085e-01,-6.949242044653135553e-01,0.000000000000000000e+00
5.000000000000000000e+00,3.000000000000000000e+00,3.814320690900052657e-01,2.282778367897552396e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.000000000000000000e+00,3.249066567424521157e-01,3.200999733943949987e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,8.789688788181474477e-01,-1.396185887374345735e-01,0.000000000000000000e+00
3.000000000000000000e+00,3.000000000000000000e+00,3.638871779637048443e-01,2.412359856671093816e-01,0.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,8.219742505232618957e-02,-3.116201629889635543e-03,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,8.011247742165112928e-01,2.061206290586456435e-01,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,1.249735691394945336e-01,-7.421713250992755251e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,9.006063697699099313e-01,1.409459565640778511e-01,0.000000000000000000e+00
2.000000000000000000e+00,4.000000000000000000e+00,9.380848509126635815e-01,-5.271396730987552015e-01,0.000000000000000000e+00
4.000000000000000000e+00,3.000000000000000000e+00,6.365738882340129523e-01,-1.819674969861777791e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,4.328906673103070091e-01,4.696115121537874360e-01,1.000000000000000000e+00
3.000000000000000000e+00,5.000000000000000000e+00,9.239506696941360842e-01,1.053474330561157801e+00,1.000000000000000000e+00
2.000000000000000000e+00,4.000000000000000000e+00,7.742986808387412045e-01,-5.740658188110517868e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,4.066104114721718066e-01,4.237877942913016449e-01,1.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,6.006060467250534662e-01,1.983945531219099001e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.000000000000000000e+00,7.986717004544844345e-01,-2.824342515337038284e-01,0.000000000000000000e+00
3.000000000000000000e+00,6.000000000000000000e+00,9.016837388902141370e-01,6.726934541022768776e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,5.608914964326704444e-01,4.031941630171392288e-01,0.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,5.590457967222747238e-01,2.279550842932358823e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,2.740049453600414964e-01,9.437140599086426551e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+00,7.800318773915656534e-01,1.316202109072115434e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,7.656907160470105556e-01,1.897841337484341473e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,6.405085551066158622e-02,-1.307353850150889896e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,1.210495416109597100e-01,4.080128699537405312e-01,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,5.908484452900994999e-01,3.102636897252523673e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.989253939303581520e-01,-4.410812921107399309e-01,0.000000000000000000e+00
3.000000000000000000e+00,3.000000000000000000e+00,8.556433628555095705e-01,3.280484798264501900e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,8.560771125431085871e-01,1.031887534251941130e+00,1.000000000000000000e+00
4.000000000000000000e+00,3.000000000000000000e+00,8.487572622121178911e-01,1.261980777564085221e+00,1.000000000000000000e+00
1.000000000000000000e+00,6.000000000000000000e+00,8.139775678774803236e-01,2.419802225566477782e-01,1.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,9.997879845071804272e-01,1.378086109464667919e+00,0.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,6.396462292766486035e-01,-2.880421461565963459e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+00,2.244030440442099650e-01,-8.768426601108326723e-01,1.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,3.811399540742438363e-01,-1.062576817967141318e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,6.973640259412503539e-01,-1.176860204655864606e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,9.345786577770283099e-01,-1.045909505831210229e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,9.181365863873434119e-01,-5.557789307947788027e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,6.959106416827840480e-01,1.116984872575251808e+00,1.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,6.548181744419611094e-01,3.101270665862169706e-01,1.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,6.777467003706931781e-01,-9.667264545310855217e-01,0.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,9.105827979357197233e-01,5.115392210099612980e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,9.818247010103094974e-01,2.743355104817386980e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,3.659043974837394853e-01,-2.606962920873660550e-01,1.000000000000000000e+00
2.000000000000000000e+00,4.000000000000000000e+00,9.728639057271655233e-01,-1.062907678258314705e-02,0.000000000000000000e+00
1.000000000000000000e+00,6.000000000000000000e+00,2.099986104889062233e-02,2.782362631686378096e-01,0.000000000000000000e+00
2.000000000000000000e+00,3.000000000000000000e+00,7.240628274948209819e-01,5.157276259004398566e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00,2.269932504869919265e-01,-1.303699462395193631e+00,1.000000000000000000e+00
2.000000000000000000e+00,4.000000000000000000e+00,4.889077725397649177e-01,-2.477979315912685054e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,3.579688968704263230e-01,-9.578077186528324294e-01,0.000000000000000000e+00
3.000000000000000000e+00,2.000000000000000000e+00,9.639373534676927147e-01,1.409843179741868957e-01,0.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e+00,1.302314319428768963e-01,-9.942131561268775508e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+00,4.413185087024174003e-02,-8.310503344120638569e-02,0.000000000000000000e+00
7.000000000000000000e+00,5.000000000000000000e+00,9.779981326492374061e-01,4.911032399139931282e-01,0.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,3.256465068717538935e-01,1.105443771297691807e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,3.681930356334827126e-01,-1.358636246896380850e+00,1.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,1.541911750963564920e-02,4.175898724688211217e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,8.133705260251714586e-01,6.251506295740697494e-01,1.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,1.400415487450876739e-01,2.129283056409752295e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.809955228308630426e-01,-5.578587918263182566e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.224038809262582017e-01,7.572883729715245149e-01,0.000000000000000000e+00
2.000000000000000000e+00,4.000000000000000000e+00,6.048524013125151644e-01,-6.327788272713995577e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,3.199664757239080171e-01,1.651601478388948330e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.031146207073063703e-01,6.436821224884867743e-01,0.000000000000000000e+00
4.000000000000000000e+00,5.000000000000000000e+00,5.038335805288396418e-02,1.360344189650166458e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,5.439023499074149282e-01,1.762675114969295964e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,8.454557454419782125e-01,-1.978430998395239726e+00,0.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,9.842926849660449395e-02,1.707459080118571615e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,1.382422162122413090e-01,-1.954351641658932659e-01,1.000000000000000000e+00
3.000000000000000000e+00,4.000000000000000000e+00,3.282558405108364497e-01,-5.851552642011316197e-01,0.000000000000000000e+00
2.000000000000000000e+00,4.000000000000000000e+00,9.408559699774786678e-01,5.408978705924701869e-01,1.000000000000000000e+00
3.000000000000000000e+00,5.000000000000000000e+00,4.295724585369719017e-01,-2.203174846802884446e+00,1.000000000000000000e+00
3.000000000000000000e+00,3.000000000000000000e+00,1.445209357966801278e-01,-3.198092980557635245e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,6.467731947153435579e-01,-1.555816847496134026e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.285119803104555869e-01,-7.569057296914413757e-02,0.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,4.152031097304805796e-01,6.643373527480870289e-01,0.000000000000000000e+00
3.000000000000000000e+00,6.000000000000000000e+00,9.135202364870352865e-01,8.340670669350603861e-01,1.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,8.742572929244053492e-01,-1.417310910582560535e+00,1.000000000000000000e+00
